$0;1496076212983357044;1.10;KIEKER-SINGLETON;a6b9179e06cd;1;false;0;NANOSECONDS;1
$1;1496076372212111171;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();06EEE2D0D1E3961709CEA76715D5A15D;6081829821787149683;1496076372202961194;1496076372212109998;a6b9179e06cd;2;2
$1;1496076372213385019;HTTP_VetsService.GET;06EEE2D0D1E3961709CEA76715D5A15D;6081829821787149683;1496076372202449098;1496076372213362008;a6b9179e06cd;1;1
$1;1496076372397314488;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();6F19C36A644C71E71409DFB3B726A03A;6081829821787149690;1496076372391440259;1496076372397309335;a6b9179e06cd;4;4
$1;1496076372398776564;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();6F19C36A644C71E71409DFB3B726A03A;6081829821787149690;1496076372390041654;1496076372398774488;a6b9179e06cd;3;3
$1;1496076372398850279;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6F19C36A644C71E71409DFB3B726A03A;6081829821787149690;1496076372390020305;1496076372398848830;a6b9179e06cd;2;2
$1;1496076372400252754;HTTP_VetsService.GET;6F19C36A644C71E71409DFB3B726A03A;6081829821787149690;1496076372389564196;1496076372400228139;a6b9179e06cd;1;1
$1;1496076372588164110;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();C3B5BE2ED22FF8455BBCF357030AFF1A;6081829821787149697;1496076372579555160;1496076372588158100;a6b9179e06cd;4;4
$1;1496076372589835246;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();C3B5BE2ED22FF8455BBCF357030AFF1A;6081829821787149697;1496076372578188150;1496076372589832919;a6b9179e06cd;3;3
$1;1496076372589867528;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C3B5BE2ED22FF8455BBCF357030AFF1A;6081829821787149697;1496076372578169011;1496076372589866224;a6b9179e06cd;2;2
$1;1496076372591282435;HTTP_VetsService.GET;C3B5BE2ED22FF8455BBCF357030AFF1A;6081829821787149697;1496076372577761801;1496076372591257025;a6b9179e06cd;1;1
$1;1496076372773687929;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();3089312F99180363E6081D05A41BD4E0;6081829821787149704;1496076372767065498;1496076372773683015;a6b9179e06cd;4;4
$1;1496076372775434563;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();3089312F99180363E6081D05A41BD4E0;6081829821787149704;1496076372765651426;1496076372775432157;a6b9179e06cd;3;3
$1;1496076372775469017;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();3089312F99180363E6081D05A41BD4E0;6081829821787149704;1496076372765631646;1496076372775467811;a6b9179e06cd;2;2
$1;1496076372776847693;HTTP_VetsService.GET;3089312F99180363E6081D05A41BD4E0;6081829821787149704;1496076372765179752;1496076372776821986;a6b9179e06cd;1;1
$1;1496076372960582843;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();DA417E1F0AE0680F515151CA6EC6115A;6081829821787149711;1496076372953573388;1496076372960576888;a6b9179e06cd;4;4
$1;1496076372962443308;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();DA417E1F0AE0680F515151CA6EC6115A;6081829821787149711;1496076372952293056;1496076372962440726;a6b9179e06cd;3;3
$1;1496076372962479599;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();DA417E1F0AE0680F515151CA6EC6115A;6081829821787149711;1496076372952273395;1496076372962477201;a6b9179e06cd;2;2
$1;1496076372964007903;HTTP_VetsService.GET;DA417E1F0AE0680F515151CA6EC6115A;6081829821787149711;1496076372951821037;1496076372963982567;a6b9179e06cd;1;1
$1;1496076373147607807;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();BEBF421FC1D63DFEA9122322A4B7B48C;6081829821787149718;1496076373141022897;1496076373147602863;a6b9179e06cd;4;4
$1;1496076373149478951;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();BEBF421FC1D63DFEA9122322A4B7B48C;6081829821787149718;1496076373139747478;1496076373149476423;a6b9179e06cd;3;3
$1;1496076373149509259;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();BEBF421FC1D63DFEA9122322A4B7B48C;6081829821787149718;1496076373139727589;1496076373149508010;a6b9179e06cd;2;2
$1;1496076373150778445;HTTP_VetsService.GET;BEBF421FC1D63DFEA9122322A4B7B48C;6081829821787149718;1496076373139273589;1496076373150753978;a6b9179e06cd;1;1
$1;1496076373303791673;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();077282FCD0DA603FA07DAE2A257D238B;6081829821787149725;1496076373297705217;1496076373303786451;a6b9179e06cd;4;4
$1;1496076373305394993;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();077282FCD0DA603FA07DAE2A257D238B;6081829821787149725;1496076373296470479;1496076373305392514;a6b9179e06cd;3;3
$1;1496076373305427692;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();077282FCD0DA603FA07DAE2A257D238B;6081829821787149725;1496076373296449508;1496076373305426007;a6b9179e06cd;2;2
$1;1496076373306655288;HTTP_VetsService.GET;077282FCD0DA603FA07DAE2A257D238B;6081829821787149725;1496076373296011118;1496076373306631920;a6b9179e06cd;1;1
$1;1496076373475592940;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();A4BF73ECA52479382A9823DA8342E025;6081829821787149732;1496076373469679178;1496076373475587607;a6b9179e06cd;4;4
$1;1496076373477095302;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();A4BF73ECA52479382A9823DA8342E025;6081829821787149732;1496076373468323101;1496076373477093433;a6b9179e06cd;3;3
$1;1496076373477127651;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A4BF73ECA52479382A9823DA8342E025;6081829821787149732;1496076373468304871;1496076373477127119;a6b9179e06cd;2;2
$1;1496076373478453436;HTTP_VetsService.GET;A4BF73ECA52479382A9823DA8342E025;6081829821787149732;1496076373467854937;1496076373478430972;a6b9179e06cd;1;1
$1;1496076373648915435;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();661CE38C6157AED05A863ACAAF4FD5F8;6081829821787149739;1496076373642624010;1496076373648910965;a6b9179e06cd;4;4
$1;1496076373650453644;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();661CE38C6157AED05A863ACAAF4FD5F8;6081829821787149739;1496076373641167255;1496076373650451506;a6b9179e06cd;3;3
$1;1496076373650480012;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();661CE38C6157AED05A863ACAAF4FD5F8;6081829821787149739;1496076373641147348;1496076373650478579;a6b9179e06cd;2;2
$1;1496076373651797996;HTTP_VetsService.GET;661CE38C6157AED05A863ACAAF4FD5F8;6081829821787149739;1496076373640697260;1496076373651765915;a6b9179e06cd;1;1
$1;1496076373820566233;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();FCF163A18148CE887D392ECBA00C60E2;6081829821787149746;1496076373814238351;1496076373820560919;a6b9179e06cd;4;4
$1;1496076373822161702;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();FCF163A18148CE887D392ECBA00C60E2;6081829821787149746;1496076373812618201;1496076373822159402;a6b9179e06cd;3;3
$1;1496076373822192048;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();FCF163A18148CE887D392ECBA00C60E2;6081829821787149746;1496076373812596801;1496076373822190536;a6b9179e06cd;2;2
$1;1496076373823548811;HTTP_VetsService.GET;FCF163A18148CE887D392ECBA00C60E2;6081829821787149746;1496076373812127081;1496076373823522492;a6b9179e06cd;1;1
$1;1496076374007583328;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();F80873CDC7C5FFFB80B1B391A36B971B;6081829821787149753;1496076374001608568;1496076374007577590;a6b9179e06cd;4;4
$1;1496076374009116651;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();F80873CDC7C5FFFB80B1B391A36B971B;6081829821787149753;1496076374000274640;1496076374009114629;a6b9179e06cd;3;3
$1;1496076374009149308;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();F80873CDC7C5FFFB80B1B391A36B971B;6081829821787149753;1496076374000254670;1496076374009148964;a6b9179e06cd;2;2
$1;1496076374010396874;HTTP_VetsService.GET;F80873CDC7C5FFFB80B1B391A36B971B;6081829821787149753;1496076373999806085;1496076374010375241;a6b9179e06cd;1;1
$1;1496076374194785285;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();F982C11275F1078BC53F9D949474A0F3;6081829821787149760;1496076374188905807;1496076374194780840;a6b9179e06cd;4;4
$1;1496076374196460717;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();F982C11275F1078BC53F9D949474A0F3;6081829821787149760;1496076374187621544;1496076374196458607;a6b9179e06cd;3;3
$1;1496076374196491866;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();F982C11275F1078BC53F9D949474A0F3;6081829821787149760;1496076374187601831;1496076374196490751;a6b9179e06cd;2;2
$1;1496076374197726019;HTTP_VetsService.GET;F982C11275F1078BC53F9D949474A0F3;6081829821787149760;1496076374187169835;1496076374197703643;a6b9179e06cd;1;1
$1;1496076374382315213;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();6AB303C73BC50CCED9F2BF2AF1ED87FE;6081829821787149767;1496076374376684592;1496076374382310917;a6b9179e06cd;4;4
$1;1496076374383834417;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();6AB303C73BC50CCED9F2BF2AF1ED87FE;6081829821787149767;1496076374375095041;1496076374383832177;a6b9179e06cd;3;3
$1;1496076374383860498;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6AB303C73BC50CCED9F2BF2AF1ED87FE;6081829821787149767;1496076374375075980;1496076374383859023;a6b9179e06cd;2;2
$1;1496076374385072288;HTTP_VetsService.GET;6AB303C73BC50CCED9F2BF2AF1ED87FE;6081829821787149767;1496076374374574388;1496076374385049424;a6b9179e06cd;1;1
$1;1496076374571068319;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();5737F9AA7DD0831AFE82F6F95D2A73A4;6081829821787149774;1496076374564502683;1496076374571063360;a6b9179e06cd;4;4
$1;1496076374572771416;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();5737F9AA7DD0831AFE82F6F95D2A73A4;6081829821787149774;1496076374563062060;1496076374572768780;a6b9179e06cd;3;3
$1;1496076374572806463;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5737F9AA7DD0831AFE82F6F95D2A73A4;6081829821787149774;1496076374563041425;1496076374572804850;a6b9179e06cd;2;2
$1;1496076374574216016;HTTP_VetsService.GET;5737F9AA7DD0831AFE82F6F95D2A73A4;6081829821787149774;1496076374562524839;1496076374574191652;a6b9179e06cd;1;1
$1;1496076374756815261;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();A5E7057B282FC4C0A243DA45B6C484FE;6081829821787149781;1496076374750992071;1496076374756810898;a6b9179e06cd;4;4
$1;1496076374758378713;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();A5E7057B282FC4C0A243DA45B6C484FE;6081829821787149781;1496076374749688177;1496076374758376669;a6b9179e06cd;3;3
$1;1496076374758406699;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A5E7057B282FC4C0A243DA45B6C484FE;6081829821787149781;1496076374749666472;1496076374758405491;a6b9179e06cd;2;2
$1;1496076374759683051;HTTP_VetsService.GET;A5E7057B282FC4C0A243DA45B6C484FE;6081829821787149781;1496076374749226606;1496076374759660864;a6b9179e06cd;1;1
$1;1496076374945691091;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();5624586DB3942F80238F6F30A1CD86E8;6081829821787149788;1496076374939161028;1496076374945686156;a6b9179e06cd;4;4
$1;1496076374947517381;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();5624586DB3942F80238F6F30A1CD86E8;6081829821787149788;1496076374937582846;1496076374947514727;a6b9179e06cd;3;3
$1;1496076374947547917;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5624586DB3942F80238F6F30A1CD86E8;6081829821787149788;1496076374937562687;1496076374947546466;a6b9179e06cd;2;2
$1;1496076374948814021;HTTP_VetsService.GET;5624586DB3942F80238F6F30A1CD86E8;6081829821787149788;1496076374937113250;1496076374948789621;a6b9179e06cd;1;1
$1;1496076375120413705;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();6BF314AA4B218974D4EF5C0B573D3455;6081829821787149795;1496076375114035203;1496076375120408750;a6b9179e06cd;4;4
$1;1496076375122087487;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();6BF314AA4B218974D4EF5C0B573D3455;6081829821787149795;1496076375112693983;1496076375122085097;a6b9179e06cd;3;3
$1;1496076375122117148;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6BF314AA4B218974D4EF5C0B573D3455;6081829821787149795;1496076375112672500;1496076375122115892;a6b9179e06cd;2;2
$1;1496076375123468743;HTTP_VetsService.GET;6BF314AA4B218974D4EF5C0B573D3455;6081829821787149795;1496076375112234067;1496076375123445506;a6b9179e06cd;1;1
$1;1496076375305657040;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();5A59919E6A339FEAE3213C80F8405758;6081829821787149802;1496076375299638568;1496076375305651453;a6b9179e06cd;4;4
$1;1496076375307226970;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();5A59919E6A339FEAE3213C80F8405758;6081829821787149802;1496076375298221530;1496076375307224994;a6b9179e06cd;3;3
$1;1496076375307259484;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5A59919E6A339FEAE3213C80F8405758;6081829821787149802;1496076375298200727;1496076375307258316;a6b9179e06cd;2;2
$1;1496076375308417207;HTTP_VetsService.GET;5A59919E6A339FEAE3213C80F8405758;6081829821787149802;1496076375297783815;1496076375308396889;a6b9179e06cd;1;1
$1;1496076375491024513;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();5A327B40B66B379AFF33CA268F1958F2;6081829821787149809;1496076375485388264;1496076375491019457;a6b9179e06cd;4;4
$1;1496076375492509704;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();5A327B40B66B379AFF33CA268F1958F2;6081829821787149809;1496076375484115415;1496076375492507577;a6b9179e06cd;3;3
$1;1496076375492541676;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5A327B40B66B379AFF33CA268F1958F2;6081829821787149809;1496076375484092846;1496076375492541676;a6b9179e06cd;2;2
$1;1496076375493870462;HTTP_VetsService.GET;5A327B40B66B379AFF33CA268F1958F2;6081829821787149809;1496076375483623211;1496076375493831486;a6b9179e06cd;1;1
$1;1496076375664301617;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();5D648C6162C447D06456F318738EA93B;6081829821787149816;1496076375658028321;1496076375664296713;a6b9179e06cd;4;4
$1;1496076375666187820;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();5D648C6162C447D06456F318738EA93B;6081829821787149816;1496076375656745539;1496076375666185318;a6b9179e06cd;3;3
$1;1496076375666232427;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5D648C6162C447D06456F318738EA93B;6081829821787149816;1496076375656723578;1496076375666231222;a6b9179e06cd;2;2
$1;1496076375667680856;HTTP_VetsService.GET;5D648C6162C447D06456F318738EA93B;6081829821787149816;1496076375656269589;1496076375667655324;a6b9179e06cd;1;1
$1;1496076375836505651;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();4EB27BC51F1C472DBE76BA7C05EC602C;6081829821787149823;1496076375829607891;1496076375836500228;a6b9179e06cd;4;4
$1;1496076375838068643;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();4EB27BC51F1C472DBE76BA7C05EC602C;6081829821787149823;1496076375828115264;1496076375838066575;a6b9179e06cd;3;3
$1;1496076375838099609;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();4EB27BC51F1C472DBE76BA7C05EC602C;6081829821787149823;1496076375828093968;1496076375838098140;a6b9179e06cd;2;2
$1;1496076375839485240;HTTP_VetsService.GET;4EB27BC51F1C472DBE76BA7C05EC602C;6081829821787149823;1496076375827645357;1496076375839460568;a6b9179e06cd;1;1
$1;1496076376007423813;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();8F63E4ADD751A155B916DDC4263E3613;6081829821787149830;1496076376001541966;1496076376007419359;a6b9179e06cd;4;4
$1;1496076376009009208;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();8F63E4ADD751A155B916DDC4263E3613;6081829821787149830;1496076376000294955;1496076376009007288;a6b9179e06cd;3;3
$1;1496076376009034792;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8F63E4ADD751A155B916DDC4263E3613;6081829821787149830;1496076376000275903;1496076376009033645;a6b9179e06cd;2;2
$1;1496076376010293644;HTTP_VetsService.GET;8F63E4ADD751A155B916DDC4263E3613;6081829821787149830;1496076375999837476;1496076376010270692;a6b9179e06cd;1;1
$1;1496076376178464126;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();A84940046ED21F9A3A868A17C331BBD8;6081829821787149837;1496076376172773872;1496076376178459817;a6b9179e06cd;4;4
$1;1496076376179936546;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();A84940046ED21F9A3A868A17C331BBD8;6081829821787149837;1496076376171548981;1496076376179934555;a6b9179e06cd;3;3
$1;1496076376179967372;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A84940046ED21F9A3A868A17C331BBD8;6081829821787149837;1496076376171532922;1496076376179966190;a6b9179e06cd;2;2
$1;1496076376181123404;HTTP_VetsService.GET;A84940046ED21F9A3A868A17C331BBD8;6081829821787149837;1496076376171153678;1496076376181101596;a6b9179e06cd;1;1
$1;1496076376367203373;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();83B51CD8F957868F57A42E7C7F41364C;6081829821787149844;1496076376361472074;1496076376367198324;a6b9179e06cd;4;4
$1;1496076376368655245;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();83B51CD8F957868F57A42E7C7F41364C;6081829821787149844;1496076376360215873;1496076376368653305;a6b9179e06cd;3;3
$1;1496076376368683116;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();83B51CD8F957868F57A42E7C7F41364C;6081829821787149844;1496076376360196667;1496076376368681432;a6b9179e06cd;2;2
$1;1496076376369962112;HTTP_VetsService.GET;83B51CD8F957868F57A42E7C7F41364C;6081829821787149844;1496076376359742730;1496076376369935863;a6b9179e06cd;1;1
$1;1496076376538890188;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();B9543ECB5CA97FED798AD78607F7EC0B;6081829821787149851;1496076376533004693;1496076376538885298;a6b9179e06cd;4;4
$1;1496076376540943398;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();B9543ECB5CA97FED798AD78607F7EC0B;6081829821787149851;1496076376531651827;1496076376540941083;a6b9179e06cd;3;3
$1;1496076376540972972;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B9543ECB5CA97FED798AD78607F7EC0B;6081829821787149851;1496076376531631538;1496076376540971437;a6b9179e06cd;2;2
$1;1496076376542218547;HTTP_VetsService.GET;B9543ECB5CA97FED798AD78607F7EC0B;6081829821787149851;1496076376531187111;1496076376542193910;a6b9179e06cd;1;1
$1;1496076376727100257;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1F61D4B6BD477341BF085123AAB1AD43;6081829821787149858;1496076376720749623;1496076376727095397;a6b9179e06cd;4;4
$1;1496076376728785413;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1F61D4B6BD477341BF085123AAB1AD43;6081829821787149858;1496076376719355777;1496076376728783061;a6b9179e06cd;3;3
$1;1496076376728820165;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1F61D4B6BD477341BF085123AAB1AD43;6081829821787149858;1496076376719335987;1496076376728818999;a6b9179e06cd;2;2
$1;1496076376730192737;HTTP_VetsService.GET;1F61D4B6BD477341BF085123AAB1AD43;6081829821787149858;1496076376718835723;1496076376730168067;a6b9179e06cd;1;1
$1;1496076376899006700;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();F1010046D598E14A2219C6BBA0D38FDC;6081829821787149865;1496076376892472567;1496076376899001752;a6b9179e06cd;4;4
$1;1496076376900637903;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();F1010046D598E14A2219C6BBA0D38FDC;6081829821787149865;1496076376891008885;1496076376900635627;a6b9179e06cd;3;3
$1;1496076376900672900;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();F1010046D598E14A2219C6BBA0D38FDC;6081829821787149865;1496076376890985322;1496076376900671610;a6b9179e06cd;2;2
$1;1496076376901980714;HTTP_VetsService.GET;F1010046D598E14A2219C6BBA0D38FDC;6081829821787149865;1496076376890479495;1496076376901956742;a6b9179e06cd;1;1
$1;1496076377086187159;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1B6A3861BFB7D2B8E4978D693BA0332C;6081829821787149872;1496076377079903832;1496076377086182232;a6b9179e06cd;4;4
$1;1496076377088311382;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1B6A3861BFB7D2B8E4978D693BA0332C;6081829821787149872;1496076377078416933;1496076377088305612;a6b9179e06cd;3;3
$1;1496076377088375303;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1B6A3861BFB7D2B8E4978D693BA0332C;6081829821787149872;1496076377078394378;1496076377088375156;a6b9179e06cd;2;2
$1;1496076377089865260;HTTP_VetsService.GET;1B6A3861BFB7D2B8E4978D693BA0332C;6081829821787149872;1496076377077945443;1496076377089840438;a6b9179e06cd;1;1
$1;1496076377273585812;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();853AB294B23DB55D807DDE3C733BC083;6081829821787149879;1496076377267169673;1496076377273580394;a6b9179e06cd;4;4
$1;1496076377275345633;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();853AB294B23DB55D807DDE3C733BC083;6081829821787149879;1496076377265725687;1496076377275343144;a6b9179e06cd;3;3
$1;1496076377275379460;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();853AB294B23DB55D807DDE3C733BC083;6081829821787149879;1496076377265703884;1496076377275377823;a6b9179e06cd;2;2
$1;1496076377276682438;HTTP_VetsService.GET;853AB294B23DB55D807DDE3C733BC083;6081829821787149879;1496076377265247223;1496076377276656557;a6b9179e06cd;1;1
$1;1496076377461495551;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();A656BC00DC8A81F317D44A011C0E4F2E;6081829821787149886;1496076377455649992;1496076377461490655;a6b9179e06cd;4;4
$1;1496076377462956132;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();A656BC00DC8A81F317D44A011C0E4F2E;6081829821787149886;1496076377453811201;1496076377462953454;a6b9179e06cd;3;3
$1;1496076377462989145;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A656BC00DC8A81F317D44A011C0E4F2E;6081829821787149886;1496076377453790162;1496076377462987606;a6b9179e06cd;2;2
$1;1496076377464241296;HTTP_VetsService.GET;A656BC00DC8A81F317D44A011C0E4F2E;6081829821787149886;1496076377453333960;1496076377464218200;a6b9179e06cd;1;1
$1;1496076377648763128;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();CD20EEE4F81AC020C07BBCBE3EBE5D4A;6081829821787149893;1496076377642480535;1496076377648757513;a6b9179e06cd;4;4
$1;1496076377650382459;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();CD20EEE4F81AC020C07BBCBE3EBE5D4A;6081829821787149893;1496076377640885365;1496076377650380172;a6b9179e06cd;3;3
$1;1496076377650412716;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();CD20EEE4F81AC020C07BBCBE3EBE5D4A;6081829821787149893;1496076377640865860;1496076377650410428;a6b9179e06cd;2;2
$1;1496076377651748353;HTTP_VetsService.GET;CD20EEE4F81AC020C07BBCBE3EBE5D4A;6081829821787149893;1496076377640419146;1496076377651724672;a6b9179e06cd;1;1
$1;1496076377836336174;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();12FF2646FB4B007590E16F33929CEB29;6081829821787149900;1496076377830047727;1496076377836331264;a6b9179e06cd;4;4
$1;1496076377838079425;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();12FF2646FB4B007590E16F33929CEB29;6081829821787149900;1496076377828495026;1496076377838076835;a6b9179e06cd;3;3
$1;1496076377838109476;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();12FF2646FB4B007590E16F33929CEB29;6081829821787149900;1496076377828475000;1496076377838108189;a6b9179e06cd;2;2
$1;1496076377839553027;HTTP_VetsService.GET;12FF2646FB4B007590E16F33929CEB29;6081829821787149900;1496076377828012446;1496076377839530438;a6b9179e06cd;1;1
$1;1496076378007895386;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();FC4DD5FEBA199297CAE064A9A63136CC;6081829821787149907;1496076378001557479;1496076378007889951;a6b9179e06cd;4;4
$1;1496076378009700524;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();FC4DD5FEBA199297CAE064A9A63136CC;6081829821787149907;1496076378000237769;1496076378009698255;a6b9179e06cd;3;3
$1;1496076378009743824;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();FC4DD5FEBA199297CAE064A9A63136CC;6081829821787149907;1496076378000217817;1496076378009737558;a6b9179e06cd;2;2
$1;1496076378011082916;HTTP_VetsService.GET;FC4DD5FEBA199297CAE064A9A63136CC;6081829821787149907;1496076377999760380;1496076378011057449;a6b9179e06cd;1;1
