$0;1498244350532591350;1.10;KIEKER-SINGLETON;879bd494f152;1;false;0;NANOSECONDS;1
$1;1498244753422566464;CustomerService.ownersGET;047898C07BE07FA0BED9C2D3D2E1F25E;2954079880578335484;1498244751538749112;1498244753422524323;879bd494f152;1;1
$1;1498244754007404985;CustomerService.ownersIDGET;047898C07BE07FA0BED9C2D3D2E1F25E;2954079880578335485;1498244753429184017;1498244754007361424;879bd494f152;1;1
$1;1498244756235278883;CustomerService.ownersGET;ACCDDF4CA7A1FCFC2BFF2FD0DBE14F62;2954079880578335490;1498244755236290918;1498244756235236549;879bd494f152;1;1
$1;1498244756856439530;CustomerService.ownersIDGET;ACCDDF4CA7A1FCFC2BFF2FD0DBE14F62;2954079880578335491;1498244756350922561;1498244756856399836;879bd494f152;1;1
$1;1498244758935676053;CustomerService.ownersGET;290B3CC44C450D08A182A96A3B8FD1FC;2954079880578335496;1498244757936257435;1498244758935631589;879bd494f152;1;1
$1;1498244759533953448;CustomerService.ownersIDGET;290B3CC44C450D08A182A96A3B8FD1FC;2954079880578335497;1498244759039782639;1498244759533917474;879bd494f152;1;1
$1;1498244761517469246;CustomerService.ownersGET;C8B7F3A05FA964B91DCBB43E41113F46;2954079880578335502;1498244760635906494;1498244761517422616;879bd494f152;1;1
$1;1498244764099655340;CustomerService.ownersGET;44F5ADDBFA40F1B644CAD36BA099A993;2954079880578335508;1498244762601150772;1498244764099616543;879bd494f152;1;1
$1;1498244764634113013;CustomerService.ownersIDGET;44F5ADDBFA40F1B644CAD36BA099A993;2954079880578335509;1498244764138743186;1498244764634077042;879bd494f152;1;1
$1;1498244765169030781;CustomerService.ownersIDpetsIDGET;44F5ADDBFA40F1B644CAD36BA099A993;2954079880578335510;1498244764750425187;1498244765168990787;879bd494f152;1;1
$1;1498244767261248626;CustomerService.ownersGET;D1B9545D42DE0A77DEC2C1F771AE3625;2954079880578335514;1498244766266145628;1498244767261208831;879bd494f152;1;1
$1;1498244767869785207;CustomerService.ownersIDGET;D1B9545D42DE0A77DEC2C1F771AE3625;2954079880578335515;1498244767337878951;1498244767869744634;879bd494f152;1;1
$1;1498244768344935415;CustomerService.ownersIDpetsIDGET;D1B9545D42DE0A77DEC2C1F771AE3625;2954079880578335516;1498244767881523527;1498244768344899176;879bd494f152;1;1
$1;1498244770275169385;CustomerService.ownersGET;E267BB34528F09A6FDC17B060ECAAD0B;2954079880578335520;1498244769341817276;1498244770275124948;879bd494f152;1;1
$1;1498244770835309451;CustomerService.ownersIDGET;E267BB34528F09A6FDC17B060ECAAD0B;2954079880578335521;1498244770337619225;1498244770835270305;879bd494f152;1;1
$1;1498244771277084926;CustomerService.ownersIDpetsIDGET;E267BB34528F09A6FDC17B060ECAAD0B;2954079880578335522;1498244770848050657;1498244771277032579;879bd494f152;1;1
$1;1498244773296466949;CustomerService.ownersGET;99E7CE698C00C0D51D4AB3D0B6EE70D6;2954079880578335526;1498244772355277942;1498244773296424764;879bd494f152;1;1
$1;1498244773844576949;CustomerService.ownersIDGET;99E7CE698C00C0D51D4AB3D0B6EE70D6;2954079880578335527;1498244773340549954;1498244773844535112;879bd494f152;1;1
$1;1498244774312121220;CustomerService.ownersIDpetsIDGET;99E7CE698C00C0D51D4AB3D0B6EE70D6;2954079880578335528;1498244773856886885;1498244774312055450;879bd494f152;1;1
$1;1498244776169566996;CustomerService.ownersGET;C4EA8026DA2AE54E2A6CFEC6321EF163;2954079880578335532;1498244775250063598;1498244776169523115;879bd494f152;1;1
$1;1498244776672967021;CustomerService.ownersIDGET;C4EA8026DA2AE54E2A6CFEC6321EF163;2954079880578335533;1498244776178264451;1498244776672925482;879bd494f152;1;1
$1;1498244777198060872;CustomerService.ownersIDpetsIDGET;C4EA8026DA2AE54E2A6CFEC6321EF163;2954079880578335534;1498244776735943497;1498244777198021713;879bd494f152;1;1
$1;1498244779186764138;CustomerService.ownersGET;526436EE69D59730293B54B334DD888D;2954079880578335538;1498244778295035016;1498244779186726210;879bd494f152;1;1
$1;1498244779705725228;CustomerService.ownersIDGET;526436EE69D59730293B54B334DD888D;2954079880578335539;1498244779200770573;1498244779705685547;879bd494f152;1;1
$1;1498244780148400985;CustomerService.ownersIDpetsIDGET;526436EE69D59730293B54B334DD888D;2954079880578335540;1498244779730224524;1498244780148362612;879bd494f152;1;1
$1;1498244782096667739;CustomerService.ownersGET;13ED53EEB81511FE29FC89DB9E4E6497;2954079880578335544;1498244781143887119;1498244782096624666;879bd494f152;1;1
$1;1498244782635383900;CustomerService.ownersIDGET;13ED53EEB81511FE29FC89DB9E4E6497;2954079880578335545;1498244782138057972;1498244782635341707;879bd494f152;1;1
$1;1498244783175976337;CustomerService.ownersIDpetsIDGET;13ED53EEB81511FE29FC89DB9E4E6497;2954079880578335546;1498244782736727188;1498244783175938955;879bd494f152;1;1
$1;1498244785195631274;CustomerService.ownersGET;01F432F7DBA4E49534EA1279D15E57C5;2954079880578335550;1498244784343258071;1498244785195587797;879bd494f152;1;1
$1;1498244785742777306;CustomerService.ownersIDGET;01F432F7DBA4E49534EA1279D15E57C5;2954079880578335551;1498244785247651705;1498244785742736525;879bd494f152;1;1
$1;1498244786199237730;CustomerService.ownersIDpetsIDGET;01F432F7DBA4E49534EA1279D15E57C5;2954079880578335552;1498244785768806758;1498244786199199362;879bd494f152;1;1
$1;1498244788168503735;CustomerService.ownersGET;CCB4106C5231AB69D2DD3EFF452F14ED;2954079880578335556;1498244787244251999;1498244788168461401;879bd494f152;1;1
$1;1498244788756951431;CustomerService.ownersIDGET;CCB4106C5231AB69D2DD3EFF452F14ED;2954079880578335557;1498244788238114511;1498244788756910862;879bd494f152;1;1
$1;1498244789247490385;CustomerService.ownersIDpetsIDGET;CCB4106C5231AB69D2DD3EFF452F14ED;2954079880578335558;1498244788836923476;1498244789247451732;879bd494f152;1;1
$1;1498244791092092719;CustomerService.ownersGET;D9BA0A3AD6453576E6DD21A677174E93;2954079880578335562;1498244790253065973;1498244791092050801;879bd494f152;1;1
$1;1498244793073346244;CustomerService.ownersGET;2D2AC1CDC6A64E3A772B31AF27E015E7;2954079880578335568;1498244792143557697;1498244793073301136;879bd494f152;1;1
$1;1498244793626927126;CustomerService.ownersIDGET;2D2AC1CDC6A64E3A772B31AF27E015E7;2954079880578335569;1498244793137721717;1498244793626885659;879bd494f152;1;1
$1;1498244795572078557;CustomerService.ownersGET;1E9DD337D65A71796505D372EAE7343E;2954079880578335574;1498244794647304203;1498244795572027531;879bd494f152;1;1
$1;1498244796132484839;CustomerService.ownersIDGET;1E9DD337D65A71796505D372EAE7343E;2954079880578335575;1498244795638210905;1498244796132445355;879bd494f152;1;1
$1;1498244798184760708;CustomerService.ownersGET;2D82F19F060B753552B971D269D27B8C;2954079880578335580;1498244797236020216;1498244798184717483;879bd494f152;1;1
$1;1498244798712560930;CustomerService.ownersIDGET;2D82F19F060B753552B971D269D27B8C;2954079880578335581;1498244798191955700;1498244798712505308;879bd494f152;1;1
$1;1498244800771273727;CustomerService.ownersGET;090989C4B277272D474614BABB41224C;2954079880578335586;1498244799736116447;1498244800771231974;879bd494f152;1;1
$1;1498244801340829933;CustomerService.ownersIDGET;090989C4B277272D474614BABB41224C;2954079880578335587;1498244800838581766;1498244801340787370;879bd494f152;1;1
$1;1498244801808908655;CustomerService.ownersIDpetsIDGET;090989C4B277272D474614BABB41224C;2954079880578335588;1498244801379109833;1498244801808868962;879bd494f152;1;1
$1;1498244803906526884;CustomerService.ownersGET;F0C41F01E17A3F1BCFC27994CE83FA3C;2954079880578335592;1498244802977413133;1498244803906475577;879bd494f152;1;1
$1;1498244804433750696;CustomerService.ownersIDGET;F0C41F01E17A3F1BCFC27994CE83FA3C;2954079880578335593;1498244803936897636;1498244804433688977;879bd494f152;1;1
$1;1498244804864289165;CustomerService.ownersIDpetsIDGET;F0C41F01E17A3F1BCFC27994CE83FA3C;2954079880578335594;1498244804451072577;1498244804864246421;879bd494f152;1;1
$1;1498244807607449853;CustomerService.ownersGET;1450CE176E1481A3EDCCF7122DA81D79;2954079880578335598;1498244806041515615;1498244807602510129;879bd494f152;1;1
$1;1498244808137642216;CustomerService.ownersIDGET;1450CE176E1481A3EDCCF7122DA81D79;2954079880578335599;1498244807641240231;1498244808137596748;879bd494f152;1;1
$1;1498244808590948537;CustomerService.ownersIDpetsIDGET;1450CE176E1481A3EDCCF7122DA81D79;2954079880578335600;1498244808163664588;1498244808590868403;879bd494f152;1;1
$1;1498244810846524376;CustomerService.ownersGET;622C021FBFEA3AACEE5D7F3FBBC5F02E;2954079880578335604;1498244809954198141;1498244810846483978;879bd494f152;1;1
$1;1498244811520406814;CustomerService.ownersIDGET;622C021FBFEA3AACEE5D7F3FBBC5F02E;2954079880578335605;1498244810966706222;1498244811520356829;879bd494f152;1;1
$1;1498244811987536181;CustomerService.ownersIDpetsIDGET;622C021FBFEA3AACEE5D7F3FBBC5F02E;2954079880578335606;1498244811560630804;1498244811987313854;879bd494f152;1;1
$1;1498244814103082287;CustomerService.ownersGET;81EEC729609FC7B360A54EA22D93521A;2954079880578335610;1498244813253268388;1498244814103044611;879bd494f152;1;1
$1;1498244814634495027;CustomerService.ownersIDGET;81EEC729609FC7B360A54EA22D93521A;2954079880578335611;1498244814140728068;1498244814634462552;879bd494f152;1;1
$1;1498244815155983022;CustomerService.ownersIDpetsIDGET;81EEC729609FC7B360A54EA22D93521A;2954079880578335612;1498244814735931977;1498244815155946147;879bd494f152;1;1
$1;1498244817300498747;CustomerService.ownersGET;F100CC8036E56CE1F1517167311079D2;2954079880578335616;1498244816358059088;1498244817300461176;879bd494f152;1;1
$1;1498244817834586936;CustomerService.ownersIDGET;F100CC8036E56CE1F1517167311079D2;2954079880578335617;1498244817338316380;1498244817834549040;879bd494f152;1;1
$1;1498244818259498379;CustomerService.ownersIDpetsIDGET;F100CC8036E56CE1F1517167311079D2;2954079880578335618;1498244817846532038;1498244818259464915;879bd494f152;1;1
$1;1498244820289707358;CustomerService.ownersGET;C4FEF1666F04968684F147B7A13606AA;2954079880578335622;1498244819297879415;1498244820289665573;879bd494f152;1;1
$1;1498244820765926671;CustomerService.ownersIDpetsIDGET;C4FEF1666F04968684F147B7A13606AA;2954079880578335624;1498244820351083002;1498244820765889166;879bd494f152;1;1
$1;1498244823051774382;CustomerService.ownersGET;BCE43D201A55DDAB9EE8D34B4A7BCAEE;2954079880578335628;1498244821936053668;1498244823051734726;879bd494f152;1;1
$1;1498244823635562954;CustomerService.ownersIDGET;BCE43D201A55DDAB9EE8D34B4A7BCAEE;2954079880578335629;1498244823138883249;1498244823635525023;879bd494f152;1;1
$1;1498244824166082783;CustomerService.ownersIDpetsIDGET;BCE43D201A55DDAB9EE8D34B4A7BCAEE;2954079880578335630;1498244823736128012;1498244824166046761;879bd494f152;1;1
$1;1498244826217154657;CustomerService.ownersGET;E8FC2BE822C127AB1C1DF6541DF29092;2954079880578335634;1498244825275181358;1498244826217116657;879bd494f152;1;1
$1;1498244826717191875;CustomerService.ownersIDGET;E8FC2BE822C127AB1C1DF6541DF29092;2954079880578335635;1498244826223219706;1498244826717156040;879bd494f152;1;1
$1;1498244827145075350;CustomerService.ownersIDpetsIDGET;E8FC2BE822C127AB1C1DF6541DF29092;2954079880578335636;1498244826736487917;1498244827145037177;879bd494f152;1;1
$1;1498244829088519833;CustomerService.ownersGET;7F7EE382B6DB296DD876E9EF887753C8;2954079880578335640;1498244828176779962;1498244829088481914;879bd494f152;1;1
$1;1498244829651516366;CustomerService.ownersIDGET;7F7EE382B6DB296DD876E9EF887753C8;2954079880578335641;1498244829141425756;1498244829651479520;879bd494f152;1;1
$1;1498244831841192546;CustomerService.ownersGET;5446C3851E0FB517F220B7CBD540F242;2954079880578335646;1498244830835488446;1498244831841154502;879bd494f152;1;1
$1;1498244832472021291;CustomerService.ownersIDGET;5446C3851E0FB517F220B7CBD540F242;2954079880578335647;1498244831938196478;1498244832471984933;879bd494f152;1;1
$1;1498244834316780229;CustomerService.ownersGET;315DFF10FB9F2E783EB578519CAC6BEC;2954079880578335652;1498244833405939878;1498244834316740863;879bd494f152;1;1
$1;1498244834832486547;CustomerService.ownersIDGET;315DFF10FB9F2E783EB578519CAC6BEC;2954079880578335653;1498244834323813150;1498244834832450124;879bd494f152;1;1
$1;1498244837108579311;CustomerService.ownersGET;ECA24350A7D6F981B38580F49DB9B894;2954079880578335658;1498244835835506731;1498244837108534487;879bd494f152;1;1
$1;1498244837661475853;CustomerService.ownersIDGET;ECA24350A7D6F981B38580F49DB9B894;2954079880578335659;1498244837138108468;1498244837661436418;879bd494f152;1;1
$1;1498244839593414769;CustomerService.ownersGET;717FFAE0778025D99408AE1F866F438F;2954079880578335664;1498244838637868306;1498244839593377701;879bd494f152;1;1
$1;1498244840155476663;CustomerService.ownersIDGET;717FFAE0778025D99408AE1F866F438F;2954079880578335665;1498244839650606176;1498244840155438428;879bd494f152;1;1
$1;1498244840581098312;CustomerService.ownersIDpetsIDGET;717FFAE0778025D99408AE1F866F438F;2954079880578335666;1498244840166868417;1498244840581061286;879bd494f152;1;1
$1;1498244842967926541;CustomerService.ownersGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335670;1498244841756359492;1498244842967888374;879bd494f152;1;1
$1;1498244843477736061;CustomerService.ownersIDGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335671;1498244842973785254;1498244843477699392;879bd494f152;1;1
$1;1498244843976265179;CustomerService.ownersIDpetsIDGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335672;1498244843535510446;1498244843976227049;879bd494f152;1;1
$1;1498244845890063890;CustomerService.ownersGET;7F0E894978D762645DE573716D918462;2954079880578335676;1498244844964861923;1498244845890024150;879bd494f152;1;1
$1;1498244846433946770;CustomerService.ownersIDGET;7F0E894978D762645DE573716D918462;2954079880578335677;1498244845937127086;1498244846433910054;879bd494f152;1;1
$1;1498244846990294857;CustomerService.ownersIDpetsIDGET;7F0E894978D762645DE573716D918462;2954079880578335678;1498244846536253210;1498244846990257592;879bd494f152;1;1
$1;1498244848954703639;CustomerService.ownersGET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335682;1498244847935567050;1498244848954666907;879bd494f152;1;1
$1;1498244849390611833;CustomerService.ownersIDpetsIDGET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335684;1498244848978123559;1498244849390570431;879bd494f152;1;1
$1;1498244851277300724;CustomerService.ownersGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335688;1498244850378395583;1498244851277263218;879bd494f152;1;1
$1;1498244851777415371;CustomerService.ownersIDGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335689;1498244851283860522;1498244851777378098;879bd494f152;1;1
$1;1498244852204016185;CustomerService.ownersIDpetsIDGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335690;1498244851791371714;1498244852203972836;879bd494f152;1;1
$1;1498244854232576646;CustomerService.ownersGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335694;1498244853266185767;1498244854232537824;879bd494f152;1;1
$1;1498244854751802906;CustomerService.ownersIDGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335695;1498244854239558634;1498244854751764224;879bd494f152;1;1
$1;1498244855174097123;CustomerService.ownersIDpetsIDGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335696;1498244854763177293;1498244855174059750;879bd494f152;1;1
$1;1498244857351913055;CustomerService.ownersGET;81E9B84D0247831BD597A52581956F04;2954079880578335700;1498244856447967665;1498244857351869073;879bd494f152;1;1
$1;1498244857851915224;CustomerService.ownersIDGET;81E9B84D0247831BD597A52581956F04;2954079880578335701;1498244857357558081;1498244857851880151;879bd494f152;1;1
$1;1498244858272872336;CustomerService.ownersIDpetsIDGET;81E9B84D0247831BD597A52581956F04;2954079880578335702;1498244857862995358;1498244858272836796;879bd494f152;1;1
$1;1498244860129708463;CustomerService.ownersGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335706;1498244859235688123;1498244860129669037;879bd494f152;1;1
$1;1498244860655997453;CustomerService.ownersIDGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335707;1498244860136891552;1498244860655959980;879bd494f152;1;1
$1;1498244861145334281;CustomerService.ownersIDpetsIDGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335708;1498244860737565046;1498244861145292096;879bd494f152;1;1
$1;1498244863409517182;CustomerService.ownersGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335712;1498244862436626582;1498244863409481507;879bd494f152;1;1
$1;1498244863933287161;CustomerService.ownersIDGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335713;1498244863439619153;1498244863933250660;879bd494f152;1;1
$1;1498244864446321259;CustomerService.ownersIDpetsIDGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335714;1498244864036218023;1498244864446283522;879bd494f152;1;1
$1;1498244866794972653;CustomerService.ownersGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335718;1498244865837095994;1498244866794934075;879bd494f152;1;1
$1;1498244867328615306;CustomerService.ownersIDGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335719;1498244866801300110;1498244867328578571;879bd494f152;1;1
$1;1498244869265296093;CustomerService.ownersGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335724;1498244868352415673;1498244869265256112;879bd494f152;1;1
$1;1498244869765009095;CustomerService.ownersIDGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335725;1498244869271480948;1498244869764971384;879bd494f152;1;1
$1;1498244871732387498;CustomerService.ownersGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335730;1498244870747299333;1498244871732350354;879bd494f152;1;1
$1;1498244872232352964;CustomerService.ownersIDGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335731;1498244871738382427;1498244872232317338;879bd494f152;1;1
$1;1498244874136031450;CustomerService.ownersGET;A744E2DE445BC8541188EF88A843628F;2954079880578335736;1498244873232121917;1498244874135987737;879bd494f152;1;1
$1;1498244874732761126;CustomerService.ownersIDGET;A744E2DE445BC8541188EF88A843628F;2954079880578335737;1498244874238126743;1498244874732724614;879bd494f152;1;1
$1;1498244876773772912;CustomerService.ownersGET;71961974267B12B9493469FC46B3BDB1;2954079880578335742;1498244875867288563;1498244876773735431;879bd494f152;1;1
$1;1498244877277179599;CustomerService.ownersIDpetsIDGET;71961974267B12B9493469FC46B3BDB1;2954079880578335744;1498244876847256743;1498244877277143080;879bd494f152;1;1
$1;1498244879188793354;CustomerService.ownersGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335748;1498244878256064731;1498244879188759954;879bd494f152;1;1
$1;1498244879684436550;CustomerService.ownersIDGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335749;1498244879195276941;1498244879684398103;879bd494f152;1;1
$1;1498244880176760123;CustomerService.ownersIDpetsIDGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335750;1498244879738043407;1498244880176721540;879bd494f152;1;1
$1;1498244882139025076;CustomerService.ownersGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335754;1498244881235873588;1498244882138985903;879bd494f152;1;1
$1;1498244882738265258;CustomerService.ownersIDGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335755;1498244882238707830;1498244882738227151;879bd494f152;1;1
$1;1498244883192611096;CustomerService.ownersIDpetsIDGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335756;1498244882762436824;1498244883192576330;879bd494f152;1;1
$1;1498244885181943904;CustomerService.ownersGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335760;1498244884263767060;1498244885181903593;879bd494f152;1;1
$1;1498244885731949389;CustomerService.ownersIDGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335761;1498244885237355799;1498244885731912326;879bd494f152;1;1
$1;1498244886244093225;CustomerService.ownersIDpetsIDGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335762;1498244885835324392;1498244886244056421;879bd494f152;1;1
$1;1498244888458775034;CustomerService.ownersGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335766;1498244887435935710;1498244888458736008;879bd494f152;1;1
$1;1498244889032389607;CustomerService.ownersIDGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335767;1498244888537280966;1498244889032353231;879bd494f152;1;1
$1;1498244889459278339;CustomerService.ownersIDpetsIDGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335768;1498244889045212551;1498244889459238348;879bd494f152;1;1
$1;1498244891402402227;CustomerService.ownersGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335772;1498244890498752490;1498244891402363450;879bd494f152;1;1
$1;1498244891940037117;CustomerService.ownersIDGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335773;1498244891438124408;1498244891939988435;879bd494f152;1;1
$1;1498244892360704922;CustomerService.ownersIDpetsIDGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335774;1498244891951236760;1498244892360667089;879bd494f152;1;1
$1;1498244894250675919;CustomerService.ownersGET;FA9DE81E9369593035003F9470BC5179;2954079880578335778;1498244893294082496;1498244894250635599;879bd494f152;1;1
$1;1498244894833289973;CustomerService.ownersIDGET;FA9DE81E9369593035003F9470BC5179;2954079880578335779;1498244894339303815;1498244894833253892;879bd494f152;1;1
$1;1498244895356014314;CustomerService.ownersIDpetsIDGET;FA9DE81E9369593035003F9470BC5179;2954079880578335780;1498244894938708150;1498244895355975580;879bd494f152;1;1
$1;1498244897391228390;CustomerService.ownersGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335784;1498244896436169882;1498244897391189451;879bd494f152;1;1
$1;1498244897891382310;CustomerService.ownersIDGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335785;1498244897396910843;1498244897891346449;879bd494f152;1;1
$1;1498244898312930786;CustomerService.ownersIDpetsIDGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335786;1498244897902615125;1498244898312880067;879bd494f152;1;1
$1;1498244900220315273;CustomerService.ownersGET;38030F2B56729414B8239045CC286A44;2954079880578335790;1498244899335978773;1498244900220277028;879bd494f152;1;1
$1;1498244900735870514;CustomerService.ownersIDGET;38030F2B56729414B8239045CC286A44;2954079880578335791;1498244900236743918;1498244900735832744;879bd494f152;1;1
$1;1498244901169516507;CustomerService.ownersIDpetsIDGET;38030F2B56729414B8239045CC286A44;2954079880578335792;1498244900747598959;1498244901169470024;879bd494f152;1;1
$1;1498244903272018863;CustomerService.ownersGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335796;1498244902337305307;1498244903271960633;879bd494f152;1;1
$1;1498244903842634007;CustomerService.ownersIDGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335797;1498244903338234084;1498244903842596664;879bd494f152;1;1
$1;1498244906053389411;CustomerService.ownersGET;9D100F0C3E488DFEAF16B8D36368E254;2954079880578335802;1498244905037800341;1498244906053349277;879bd494f152;1;1
$1;1498244908061238854;CustomerService.ownersGET;47770780350586AF4719DB36B69A7F83;2954079880578335808;1498244907152910170;1498244908061201050;879bd494f152;1;1
$1;1498244908640882788;CustomerService.ownersIDGET;47770780350586AF4719DB36B69A7F83;2954079880578335809;1498244908138530304;1498244908640847329;879bd494f152;1;1
$1;1498244910599615642;CustomerService.ownersGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335814;1498244909735847477;1498244910599573543;879bd494f152;1;1
$1;1498244911154580177;CustomerService.ownersIDGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335815;1498244910640195286;1498244911154542658;879bd494f152;1;1
$1;1498244913188945843;CustomerService.ownersGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335820;1498244912161701185;1498244913188904461;879bd494f152;1;1
$1;1498244913736546596;CustomerService.ownersIDGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335821;1498244913195907398;1498244913736509509;879bd494f152;1;1
$1;1498244914253338637;CustomerService.ownersIDpetsIDGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335822;1498244913836318406;1498244914253299194;879bd494f152;1;1
$1;1498244916199272929;CustomerService.ownersGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335826;1498244915256785160;1498244916199233764;879bd494f152;1;1
$1;1498244916732343635;CustomerService.ownersIDGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335827;1498244916237214134;1498244916732308401;879bd494f152;1;1
$1;1498244917276359764;CustomerService.ownersIDpetsIDGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335828;1498244916835334247;1498244917276320561;879bd494f152;1;1
$1;1498244919201112818;CustomerService.ownersGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335832;1498244918238393738;1498244919201073638;879bd494f152;1;1
$1;1498244919700553082;CustomerService.ownersIDGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335833;1498244919207223422;1498244919700516170;879bd494f152;1;1
$1;1498244920150686787;CustomerService.ownersIDpetsIDGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335834;1498244919736163525;1498244920150647423;879bd494f152;1;1
$1;1498244922350156760;CustomerService.ownersGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335838;1498244921349282847;1498244922350118904;879bd494f152;1;1
$1;1498244922850575862;CustomerService.ownersIDGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335839;1498244922356615414;1498244922850538677;879bd494f152;1;1
$1;1498244923280296167;CustomerService.ownersIDpetsIDGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335840;1498244922861507368;1498244923280240713;879bd494f152;1;1
$1;1498244925536170637;CustomerService.ownersGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335844;1498244924536294202;1498244925536136367;879bd494f152;1;1
$1;1498244926166526315;CustomerService.ownersIDGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335845;1498244925637337432;1498244926166488131;879bd494f152;1;1
$1;1498244926588794532;CustomerService.ownersIDpetsIDGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335846;1498244926178586964;1498244926588755455;879bd494f152;1;1
$1;1498244928738690223;CustomerService.ownersGET;53BF580B75DE466C2065EEE0D8F2EF71;2954079880578335850;1498244927735872038;1498244928738651104;879bd494f152;1;1
$1;1498244929482029832;CustomerService.ownersIDGET;53BF580B75DE466C2065EEE0D8F2EF71;2954079880578335851;1498244928839340476;1498244929481992461;879bd494f152;1;1
$1;1498244929945902008;CustomerService.ownersIDpetsIDGET;53BF580B75DE466C2065EEE0D8F2EF71;2954079880578335852;1498244929535602194;1498244929945860789;879bd494f152;1;1
$1;1498244932232356746;CustomerService.ownersGET;45DE0F65EC6AC2DDB77CD547702203D2;2954079880578335856;1498244931240541971;1498244932232318853;879bd494f152;1;1
$1;1498244932745650659;CustomerService.ownersIDGET;45DE0F65EC6AC2DDB77CD547702203D2;2954079880578335857;1498244932238045055;1498244932745612935;879bd494f152;1;1
$1;1498244933198315807;CustomerService.ownersIDpetsIDGET;45DE0F65EC6AC2DDB77CD547702203D2;2954079880578335858;1498244932780018771;1498244933198277129;879bd494f152;1;1
$1;1498244935313369168;CustomerService.ownersGET;CC87B79CAE69C78A425BA9E9E10131C4;2954079880578335862;1498244934378452311;1498244935313330718;879bd494f152;1;1
$1;1498244935732538582;CustomerService.ownersIDpetsIDGET;CC87B79CAE69C78A425BA9E9E10131C4;2954079880578335864;1498244935328722377;1498244935732500745;879bd494f152;1;1
$1;1498244937692940815;CustomerService.ownersGET;77BFE50A8893C08160B6DDBADB323750;2954079880578335868;1498244936792320526;1498244937692902071;879bd494f152;1;1
