$0;1494946399607628626;1.10;KIEKER-SINGLETON;6eea74558600;1;false;0;NANOSECONDS;1
$1;1494946645001905683;HTTP_VetsService.GET;968E71518EA4163DC2604453F24CAE45;4164281542945803750;1494946644988384134;1494946645001789418;6eea74558600;1;1
$1;1494946645220400407;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();8050C35589EABDB2134EB198DD9F0FAA;4164281542945803758;1494946645213984740;1494946645220397638;6eea74558600;4;4
$1;1494946645222169317;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();8050C35589EABDB2134EB198DD9F0FAA;4164281542945803758;1494946645212776007;1494946645222167622;6eea74558600;3;3
$1;1494946645222402205;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8050C35589EABDB2134EB198DD9F0FAA;4164281542945803758;1494946645212767855;1494946645222401138;6eea74558600;2;2
$1;1494946645224494165;HTTP_VetsService.GET;8050C35589EABDB2134EB198DD9F0FAA;4164281542945803758;1494946645212334543;1494946645224474806;6eea74558600;1;1
$1;1494946645476652190;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();59A0242D37B269CC33CA17D36D1779A1;4164281542945803766;1494946645471749177;1494946645476650177;6eea74558600;4;4
$1;1494946645477736401;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();59A0242D37B269CC33CA17D36D1779A1;4164281542945803766;1494946645469567017;1494946645477735129;6eea74558600;3;3
$1;1494946645477838762;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();59A0242D37B269CC33CA17D36D1779A1;4164281542945803766;1494946645469553217;1494946645477838110;6eea74558600;2;2
$1;1494946645479470861;HTTP_VetsService.GET;59A0242D37B269CC33CA17D36D1779A1;4164281542945803766;1494946645468941781;1494946645479455865;6eea74558600;1;1
$1;1494946645718220660;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();A9E8497D85A19E45DFC0D087AE919142;4164281542945803774;1494946645712745522;1494946645718218387;6eea74558600;4;4
$1;1494946645719563073;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();A9E8497D85A19E45DFC0D087AE919142;4164281542945803774;1494946645710059639;1494946645719561686;6eea74558600;3;3
$1;1494946645719681298;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A9E8497D85A19E45DFC0D087AE919142;4164281542945803774;1494946645710047192;1494946645719680520;6eea74558600;2;2
$1;1494946645721531192;HTTP_VetsService.GET;A9E8497D85A19E45DFC0D087AE919142;4164281542945803774;1494946645707394829;1494946645721516400;6eea74558600;1;1
$1;1494946645958953303;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();17CCF478A5E3ABF932DF1374C335A49B;4164281542945803782;1494946645938946955;1494946645958951147;6eea74558600;4;4
$1;1494946645960038298;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();17CCF478A5E3ABF932DF1374C335A49B;4164281542945803782;1494946645936982023;1494946645960037318;6eea74558600;3;3
$1;1494946645960047639;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();17CCF478A5E3ABF932DF1374C335A49B;4164281542945803782;1494946645936974834;1494946645960047514;6eea74558600;2;2
$1;1494946645961521259;HTTP_VetsService.GET;17CCF478A5E3ABF932DF1374C335A49B;4164281542945803782;1494946645935205282;1494946645961509986;6eea74558600;1;1
$1;1494946646258205551;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();B61759737C985CA82286BAB17A6B2B73;4164281542945803790;1494946646255112392;1494946646258203928;6eea74558600;4;4
$1;1494946646259174202;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();B61759737C985CA82286BAB17A6B2B73;4164281542945803790;1494946646254470989;1494946646259173062;6eea74558600;3;3
$1;1494946646259260754;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B61759737C985CA82286BAB17A6B2B73;4164281542945803790;1494946646254466014;1494946646259260213;6eea74558600;2;2
$1;1494946646260703769;HTTP_VetsService.GET;B61759737C985CA82286BAB17A6B2B73;4164281542945803790;1494946646254195351;1494946646260693772;6eea74558600;1;1
$1;1494946646494933686;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0779D240B06502F1523CF7FFF0911888;4164281542945803798;1494946646489711482;1494946646494931754;6eea74558600;4;4
$1;1494946646495961164;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0779D240B06502F1523CF7FFF0911888;4164281542945803798;1494946646488293359;1494946646495959879;6eea74558600;3;3
$1;1494946646496039845;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0779D240B06502F1523CF7FFF0911888;4164281542945803798;1494946646488278409;1494946646496039267;6eea74558600;2;2
$1;1494946646497587565;HTTP_VetsService.GET;0779D240B06502F1523CF7FFF0911888;4164281542945803798;1494946646487843282;1494946646497572590;6eea74558600;1;1
$1;1494946646763206742;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0FA331DEA4964D882100A8FCC1B2FD42;4164281542945803806;1494946646756627677;1494946646763205022;6eea74558600;4;4
$1;1494946646764163786;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0FA331DEA4964D882100A8FCC1B2FD42;4164281542945803806;1494946646755541774;1494946646764159254;6eea74558600;3;3
$1;1494946646764242220;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0FA331DEA4964D882100A8FCC1B2FD42;4164281542945803806;1494946646755532656;1494946646764241637;6eea74558600;2;2
$1;1494946646765698451;HTTP_VetsService.GET;0FA331DEA4964D882100A8FCC1B2FD42;4164281542945803806;1494946646755144612;1494946646765687023;6eea74558600;1;1
$1;1494946647000768688;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();93903F57615341F6A3C6C8CFDEE5C5A1;4164281542945803814;1494946646995990058;1494946647000766188;6eea74558600;4;4
$1;1494946647002163796;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();93903F57615341F6A3C6C8CFDEE5C5A1;4164281542945803814;1494946646980109062;1494946647002162451;6eea74558600;3;3
$1;1494946647002268139;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();93903F57615341F6A3C6C8CFDEE5C5A1;4164281542945803814;1494946646980102201;1494946647002267395;6eea74558600;2;2
$1;1494946647003801253;HTTP_VetsService.GET;93903F57615341F6A3C6C8CFDEE5C5A1;4164281542945803814;1494946646979668394;1494946647003791185;6eea74558600;1;1
$1;1494946647217223548;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();F2183D66998E55BF22E7BC8261E7F000;4164281542945803822;1494946647212300452;1494946647217221612;6eea74558600;4;4
$1;1494946647218482863;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();F2183D66998E55BF22E7BC8261E7F000;4164281542945803822;1494946647211075748;1494946647218481166;6eea74558600;3;3
$1;1494946647218593847;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();F2183D66998E55BF22E7BC8261E7F000;4164281542945803822;1494946647211067030;1494946647218593258;6eea74558600;2;2
$1;1494946647220241342;HTTP_VetsService.GET;F2183D66998E55BF22E7BC8261E7F000;4164281542945803822;1494946647210645728;1494946647220224405;6eea74558600;1;1
$1;1494946647447088254;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();CE497AA15BA0C25E814F30C9D7D3215E;4164281542945803830;1494946647439994801;1494946647447085523;6eea74558600;4;4
$1;1494946647453002592;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();CE497AA15BA0C25E814F30C9D7D3215E;4164281542945803830;1494946647438757556;1494946647453000683;6eea74558600;3;3
$1;1494946647453127601;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();CE497AA15BA0C25E814F30C9D7D3215E;4164281542945803830;1494946647438748227;1494946647453126973;6eea74558600;2;2
$1;1494946647455088540;HTTP_VetsService.GET;CE497AA15BA0C25E814F30C9D7D3215E;4164281542945803830;1494946647438340035;1494946647455077101;6eea74558600;1;1
$1;1494946647657184164;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();C678D32BA7D4FAC1796F87FFA8894BE8;4164281542945803838;1494946647653201390;1494946647657182258;6eea74558600;4;4
$1;1494946647658456572;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();C678D32BA7D4FAC1796F87FFA8894BE8;4164281542945803838;1494946647652386883;1494946647658454871;6eea74558600;3;3
$1;1494946647658561669;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C678D32BA7D4FAC1796F87FFA8894BE8;4164281542945803838;1494946647652379168;1494946647658561025;6eea74558600;2;2
$1;1494946647660168030;HTTP_VetsService.GET;C678D32BA7D4FAC1796F87FFA8894BE8;4164281542945803838;1494946647652083727;1494946647660155229;6eea74558600;1;1
$1;1494946647844129523;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();C285E6E080A287688A9093617DFBD3D2;4164281542945803846;1494946647841293594;1494946647844127939;6eea74558600;4;4
$1;1494946647845091805;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();C285E6E080A287688A9093617DFBD3D2;4164281542945803846;1494946647840759179;1494946647845090827;6eea74558600;3;3
$1;1494946647845196320;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C285E6E080A287688A9093617DFBD3D2;4164281542945803846;1494946647840754336;1494946647845195845;6eea74558600;2;2
$1;1494946647846153237;HTTP_VetsService.GET;C285E6E080A287688A9093617DFBD3D2;4164281542945803846;1494946647840544973;1494946647846144302;6eea74558600;1;1
$1;1494946648052884315;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();FEAF6FA8C4B9698FF7541BB0E78627CE;4164281542945803854;1494946648047705208;1494946648052882169;6eea74558600;4;4
$1;1494946648054162291;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();FEAF6FA8C4B9698FF7541BB0E78627CE;4164281542945803854;1494946648046832394;1494946648054161207;6eea74558600;3;3
$1;1494946648054243187;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();FEAF6FA8C4B9698FF7541BB0E78627CE;4164281542945803854;1494946648046825517;1494946648054242621;6eea74558600;2;2
$1;1494946648055642627;HTTP_VetsService.GET;FEAF6FA8C4B9698FF7541BB0E78627CE;4164281542945803854;1494946648046536433;1494946648055632566;6eea74558600;1;1
$1;1494946648351984602;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();224875F3DFF07C56B816BB7C29EBAEB3;4164281542945803862;1494946648349020476;1494946648351983106;6eea74558600;4;4
$1;1494946648352807761;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();224875F3DFF07C56B816BB7C29EBAEB3;4164281542945803862;1494946648348439297;1494946648352806799;6eea74558600;3;3
$1;1494946648352915506;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();224875F3DFF07C56B816BB7C29EBAEB3;4164281542945803862;1494946648348434259;1494946648352915080;6eea74558600;2;2
$1;1494946648354321642;HTTP_VetsService.GET;224875F3DFF07C56B816BB7C29EBAEB3;4164281542945803862;1494946648348177697;1494946648354312432;6eea74558600;1;1
$1;1494946648569805527;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();BB33AB8EAEE945A3A175772D90E53AD0;4164281542945803870;1494946648564108737;1494946648569803547;6eea74558600;4;4
$1;1494946648571520056;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();BB33AB8EAEE945A3A175772D90E53AD0;4164281542945803870;1494946648562886412;1494946648570698440;6eea74558600;3;3
$1;1494946648571686261;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();BB33AB8EAEE945A3A175772D90E53AD0;4164281542945803870;1494946648562872543;1494946648571681134;6eea74558600;2;2
$1;1494946648574050911;HTTP_VetsService.GET;BB33AB8EAEE945A3A175772D90E53AD0;4164281542945803870;1494946648562464466;1494946648574004469;6eea74558600;1;1
$1;1494946648827611922;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();E1E85748E7BB42E2C68766597D7617DB;4164281542945803878;1494946648812555341;1494946648827607103;6eea74558600;4;4
$1;1494946648831616710;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();E1E85748E7BB42E2C68766597D7617DB;4164281542945803878;1494946648809652789;1494946648831613529;6eea74558600;3;3
$1;1494946648832038739;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();E1E85748E7BB42E2C68766597D7617DB;4164281542945803878;1494946648809613475;1494946648832036912;6eea74558600;2;2
$1;1494946648836671179;HTTP_VetsService.GET;E1E85748E7BB42E2C68766597D7617DB;4164281542945803878;1494946648808841723;1494946648836638264;6eea74558600;1;1
$1;1494946649119157169;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7CB0844FBA67E4B81600B7A46945EBDD;4164281542945803886;1494946649115257069;1494946649119155230;6eea74558600;4;4
$1;1494946649120112412;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();7CB0844FBA67E4B81600B7A46945EBDD;4164281542945803886;1494946649111652190;1494946649120111325;6eea74558600;3;3
$1;1494946649120235647;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7CB0844FBA67E4B81600B7A46945EBDD;4164281542945803886;1494946649111646476;1494946649120234878;6eea74558600;2;2
$1;1494946649122079945;HTTP_VetsService.GET;7CB0844FBA67E4B81600B7A46945EBDD;4164281542945803886;1494946649111413953;1494946649122069563;6eea74558600;1;1
$1;1494946649347275353;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();155E6D377C7EFA23A526A7E560BA22C6;4164281542945803894;1494946649340720506;1494946649347273203;6eea74558600;4;4
$1;1494946649348652760;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();155E6D377C7EFA23A526A7E560BA22C6;4164281542945803894;1494946649337343865;1494946649348651300;6eea74558600;3;3
$1;1494946649348767773;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();155E6D377C7EFA23A526A7E560BA22C6;4164281542945803894;1494946649337333363;1494946649348767066;6eea74558600;2;2
$1;1494946649350748793;HTTP_VetsService.GET;155E6D377C7EFA23A526A7E560BA22C6;4164281542945803894;1494946649336836953;1494946649350734806;6eea74558600;1;1
$1;1494946649584300921;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();678EDF71577499B215C63A53F0479E96;4164281542945803902;1494946649577684908;1494946649584298302;6eea74558600;4;4
$1;1494946649585662756;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();678EDF71577499B215C63A53F0479E96;4164281542945803902;1494946649576535719;1494946649585661214;6eea74558600;3;3
$1;1494946649585756494;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();678EDF71577499B215C63A53F0479E96;4164281542945803902;1494946649576527386;1494946649585755971;6eea74558600;2;2
$1;1494946649587102344;HTTP_VetsService.GET;678EDF71577499B215C63A53F0479E96;4164281542945803902;1494946649576137348;1494946649587092098;6eea74558600;1;1
$1;1494946649814615330;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();3E975E9E2F0602C42B95DD5E80920CF9;4164281542945803910;1494946649807711513;1494946649814612446;6eea74558600;4;4
$1;1494946649816376937;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();3E975E9E2F0602C42B95DD5E80920CF9;4164281542945803910;1494946649806554773;1494946649816374670;6eea74558600;3;3
$1;1494946649816480663;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();3E975E9E2F0602C42B95DD5E80920CF9;4164281542945803910;1494946649806546210;1494946649816479749;6eea74558600;2;2
$1;1494946649820202938;HTTP_VetsService.GET;3E975E9E2F0602C42B95DD5E80920CF9;4164281542945803910;1494946649806165089;1494946649820182637;6eea74558600;1;1
$1;1494946650067122215;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1902731A408A86AED5CA286A03AAE2C0;4164281542945803918;1494946650061917113;1494946650067120137;6eea74558600;4;4
$1;1494946650068304069;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1902731A408A86AED5CA286A03AAE2C0;4164281542945803918;1494946650060447395;1494946650068302857;6eea74558600;3;3
$1;1494946650068510038;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1902731A408A86AED5CA286A03AAE2C0;4164281542945803918;1494946650060432764;1494946650068509318;6eea74558600;2;2
$1;1494946650070152190;HTTP_VetsService.GET;1902731A408A86AED5CA286A03AAE2C0;4164281542945803918;1494946650059914319;1494946650070140097;6eea74558600;1;1
$1;1494946650304592022;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();08A1E6C90CFE3C0F9FFA329297A8E3B2;4164281542945803926;1494946650296542037;1494946650304589004;6eea74558600;4;4
$1;1494946650305895349;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();08A1E6C90CFE3C0F9FFA329297A8E3B2;4164281542945803926;1494946650295111757;1494946650305893985;6eea74558600;3;3
$1;1494946650305975390;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();08A1E6C90CFE3C0F9FFA329297A8E3B2;4164281542945803926;1494946650295101326;1494946650305974843;6eea74558600;2;2
$1;1494946650307654131;HTTP_VetsService.GET;08A1E6C90CFE3C0F9FFA329297A8E3B2;4164281542945803926;1494946650294640720;1494946650307638118;6eea74558600;1;1
$1;1494946650561997343;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1BE41138CF3F3BA436C01849BF1C6123;4164281542945803934;1494946650551528169;1494946650561994741;6eea74558600;4;4
$1;1494946650563739430;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1BE41138CF3F3BA436C01849BF1C6123;4164281542945803934;1494946650550306420;1494946650563737722;6eea74558600;3;3
$1;1494946650563884763;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1BE41138CF3F3BA436C01849BF1C6123;4164281542945803934;1494946650550292539;1494946650563883698;6eea74558600;2;2
$1;1494946650566246030;HTTP_VetsService.GET;1BE41138CF3F3BA436C01849BF1C6123;4164281542945803934;1494946650549789058;1494946650566229109;6eea74558600;1;1
$1;1494946650789990523;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7BDCEED9B2E02B72C0EE8DBE59A3B286;4164281542945803942;1494946650786556658;1494946650789988941;6eea74558600;4;4
$1;1494946650790991564;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();7BDCEED9B2E02B72C0EE8DBE59A3B286;4164281542945803942;1494946650785800118;1494946650790990618;6eea74558600;3;3
$1;1494946650791073277;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7BDCEED9B2E02B72C0EE8DBE59A3B286;4164281542945803942;1494946650785794475;1494946650791072740;6eea74558600;2;2
$1;1494946650792552438;HTTP_VetsService.GET;7BDCEED9B2E02B72C0EE8DBE59A3B286;4164281542945803942;1494946650785561979;1494946650792541952;6eea74558600;1;1
$1;1494946651000299563;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();AF011740C05392D7BDBD751FB03AC94B;4164281542945803950;1494946650996293887;1494946651000297324;6eea74558600;4;4
$1;1494946651007988288;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();AF011740C05392D7BDBD751FB03AC94B;4164281542945803950;1494946650995586566;1494946651007986649;6eea74558600;3;3
$1;1494946651008133788;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();AF011740C05392D7BDBD751FB03AC94B;4164281542945803950;1494946650995580131;1494946651008133176;6eea74558600;2;2
$1;1494946651009760013;HTTP_VetsService.GET;AF011740C05392D7BDBD751FB03AC94B;4164281542945803950;1494946650995314649;1494946651009744130;6eea74558600;1;1
$1;1494946651272153672;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();FDAC399A33E80DA9360591AEEB642B23;4164281542945803958;1494946651263144509;1494946651272151986;6eea74558600;4;4
$1;1494946651272990482;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();FDAC399A33E80DA9360591AEEB642B23;4164281542945803958;1494946651261803089;1494946651272989323;6eea74558600;3;3
$1;1494946651273074934;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();FDAC399A33E80DA9360591AEEB642B23;4164281542945803958;1494946651261797604;1494946651273074309;6eea74558600;2;2
$1;1494946651274773840;HTTP_VetsService.GET;FDAC399A33E80DA9360591AEEB642B23;4164281542945803958;1494946651261583959;1494946651274764926;6eea74558600;1;1
$1;1494946651560127781;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();10A209CFDF60CB7B9CA778D49D7595C5;4164281542945803966;1494946651554195394;1494946651560125269;6eea74558600;4;4
$1;1494946651561966744;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();10A209CFDF60CB7B9CA778D49D7595C5;4164281542945803966;1494946651552463800;1494946651561964798;6eea74558600;3;3
$1;1494946651562087437;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();10A209CFDF60CB7B9CA778D49D7595C5;4164281542945803966;1494946651552451051;1494946651562086521;6eea74558600;2;2
$1;1494946651564430750;HTTP_VetsService.GET;10A209CFDF60CB7B9CA778D49D7595C5;4164281542945803966;1494946651551980051;1494946651564407772;6eea74558600;1;1
$1;1494946651795427791;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();62B000EDE16CFAF0404179B65911F7C3;4164281542945803974;1494946651790187450;1494946651795425620;6eea74558600;4;4
$1;1494946651796835267;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();62B000EDE16CFAF0404179B65911F7C3;4164281542945803974;1494946651789174716;1494946651796833782;6eea74558600;3;3
$1;1494946651796973994;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();62B000EDE16CFAF0404179B65911F7C3;4164281542945803974;1494946651789167354;1494946651796973118;6eea74558600;2;2
$1;1494946651799213472;HTTP_VetsService.GET;62B000EDE16CFAF0404179B65911F7C3;4164281542945803974;1494946651788828605;1494946651799193925;6eea74558600;1;1
$1;1494946652062646152;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1A49E58AE6C819EEA6CD630939DDE011;4164281542945803982;1494946652059782260;1494946652062644513;6eea74558600;4;4
$1;1494946652065984968;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1A49E58AE6C819EEA6CD630939DDE011;4164281542945803982;1494946652059238789;1494946652065983222;6eea74558600;3;3
$1;1494946652066094639;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1A49E58AE6C819EEA6CD630939DDE011;4164281542945803982;1494946652059233821;1494946652066094032;6eea74558600;2;2
$1;1494946652068560688;HTTP_VetsService.GET;1A49E58AE6C819EEA6CD630939DDE011;4164281542945803982;1494946652059029584;1494946652068550106;6eea74558600;1;1
$1;1494946652285168338;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();312A0013FAA48F01B34363DF31A309AF;4164281542945803990;1494946652278995593;1494946652285166785;6eea74558600;4;4
$1;1494946652286102778;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();312A0013FAA48F01B34363DF31A309AF;4164281542945803990;1494946652273611678;1494946652286101873;6eea74558600;3;3
$1;1494946652286187432;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();312A0013FAA48F01B34363DF31A309AF;4164281542945803990;1494946652273602166;1494946652286186904;6eea74558600;2;2
$1;1494946652287656382;HTTP_VetsService.GET;312A0013FAA48F01B34363DF31A309AF;4164281542945803990;1494946652273196839;1494946652287639954;6eea74558600;1;1
$1;1494946652487704242;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1E153B3A747AB27C97916AB81A7C1B40;4164281542945803998;1494946652483809496;1494946652487702365;6eea74558600;4;4
$1;1494946652488788446;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1E153B3A747AB27C97916AB81A7C1B40;4164281542945803998;1494946652483168210;1494946652488787273;6eea74558600;3;3
$1;1494946652488901687;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1E153B3A747AB27C97916AB81A7C1B40;4164281542945803998;1494946652483162022;1494946652488901072;6eea74558600;2;2
$1;1494946652491134463;HTTP_VetsService.GET;1E153B3A747AB27C97916AB81A7C1B40;4164281542945803998;1494946652482911013;1494946652491118965;6eea74558600;1;1
$1;1494946652737687218;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();B6227C45182D14EE57BAC05C1049646C;4164281542945804006;1494946652726282710;1494946652737683593;6eea74558600;4;4
$1;1494946652740159227;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();B6227C45182D14EE57BAC05C1049646C;4164281542945804006;1494946652724753484;1494946652740156948;6eea74558600;3;3
$1;1494946652740441274;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B6227C45182D14EE57BAC05C1049646C;4164281542945804006;1494946652724743047;1494946652740440037;6eea74558600;2;2
$1;1494946652743167663;HTTP_VetsService.GET;B6227C45182D14EE57BAC05C1049646C;4164281542945804006;1494946652724289295;1494946652743146819;6eea74558600;1;1
$1;1494946653059169326;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();FEB42C078CCDADC37AFCA9BCF8BBAD93;4164281542945804014;1494946653040930804;1494946653059165844;6eea74558600;4;4
$1;1494946653061953698;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();FEB42C078CCDADC37AFCA9BCF8BBAD93;4164281542945804014;1494946653035932726;1494946653061947068;6eea74558600;3;3
$1;1494946653068079975;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();FEB42C078CCDADC37AFCA9BCF8BBAD93;4164281542945804014;1494946653035917739;1494946653068078416;6eea74558600;2;2
$1;1494946653069491070;HTTP_VetsService.GET;FEB42C078CCDADC37AFCA9BCF8BBAD93;4164281542945804014;1494946653035432824;1494946653069479241;6eea74558600;1;1
$1;1494946653355727635;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7EE9A63C318ECF43C2FAAF44EED36512;4164281542945804022;1494946653352481112;1494946653355725860;6eea74558600;4;4
